Flight Number,Aircraft Registration Number,Departure Airport Code,Arrival Airport Code,Dom Intl Flag,Total Cargo Weight Leg (Kgs),Total Mail Weight Leg (Kgs)
AI0091,VTPPO,BOM,AMD,D,0.0,0.0
AI0091,VTPPT,BOM,AMD,D,0.0,0.0
AI0093,VTCID,MAA,BOM,D,0.0,24.0
AI0093,VTCIE,MAA,BOM,D,0.0,1.0
AI0093,VTCIG,MAA,BOM,D,0.0,12.0
AI0093,VTCIP,MAA,BOM,D,0.0,2.0
AI0093,VTCIQ,MAA,BOM,D,935.0,0.0
AI0093,VTEXF,MAA,BOM,D,0.0,8.0
AI0093,VTEXH,MAA,BOM,D,0.0,1.0
AI0093,VTEXI,MAA,BOM,D,0.0,0.0
AI0093,VTEXJ,MAA,BOM,D,0.0,3.0
AI0093,VTEXK,MAA,BOM,D,0.0,2.0
AI0093,VTEXL,MAA,BOM,D,0.0,5.0
AI0093,VTEXN,MAA,BOM,D,0.0,2.0
AI0093,VTEXO,MAA,BOM,D,0.0,0.0
AI0093,VTEXQ,MAA,BOM,D,1695.0,1.0
AI0093,VTEXU,MAA,BOM,D,0.0,13.0
AI0093,VTPPH,MAA,BOM,D,0.0,4.0
AI0093,VTSCF,MAA,BOM,D,0.0,10.0
AI0093,VTSCR,MAA,BOM,D,0.0,3.0
AI0094,VTCID,BOM,MAA,D,587.0,0.0
AI0094,VTCIE,BOM,MAA,D,2403.0,0.0
AI0094,VTCIG,BOM,MAA,D,21.0,0.0
AI0094,VTCIP,BOM,MAA,D,560.0,0.0
AI0094,VTCIQ,BOM,MAA,D,0.0,0.0
AI0094,VTEXF,BOM,MAA,D,701.0,0.0
AI0094,VTEXI,BOM,MAA,D,1769.0,0.0
AI0094,VTEXJ,BOM,MAA,D,1053.0,0.0
AI0094,VTEXK,BOM,MAA,D,1111.0,0.0
AI0094,VTEXL,BOM,MAA,D,0.0,0.0
AI0094,VTEXO,BOM,MAA,D,0.0,0.0
AI0094,VTEXQ,BOM,MAA,D,1288.0,0.0
AI0094,VTEXU,BOM,MAA,D,2346.0,0.0
AI0094,VTPPH,BOM,MAA,D,183.0,0.0
AI0094,VTSCF,BOM,MAA,D,89.0,0.0
AI0094,VTSCV,BOM,MAA,D,0.0,0.0
AI0101,VTALF,BOM,DEL,D,6987.0,600.0
AI0101,VTALG,BOM,DEL,D,290.0,0.0
AI0101,VTALJ,DEL,JFK,D,5759.0,2858.0
AI0101,VTALK,DEL,JFK,D,6431.0,1208.0
AI0101,VTALL,BOM,DEL,D,0.0,0.0
AI0101,VTALL,DEL,JFK,D,16589.0,5076.0
AI0101,VTALM,DEL,JFK,D,0.0,0.0
AI0101,VTALN,BOM,DEL,D,0.0,0.0
AI0101,VTALN,DEL,JFK,D,29626.0,7133.0
AI0101,VTALP,DEL,JFK,D,3582.0,1458.0
AI0101,VTALQ,DEL,JFK,D,12330.0,749.0
AI0101,VTALR,BOM,DEL,D,4668.0,465.0
AI0101,VTALR,DEL,JFK,D,0.0,0.0
AI0101,VTALS,BOM,DEL,D,3419.0,259.0
AI0101,VTALS,DEL,JFK,D,17628.0,4314.0
AI0101,VTALT,DEL,JFK,D,0.0,0.0
AI0101,VTALU,BOM,DEL,D,0.0,0.0
AI0101,VTALU,DEL,JFK,D,0.0,0.0
AI0101,VTALX,BOM,DEL,D,0.0,0.0
AI0101,VTALX,DEL,JFK,D,12187.0,1643.0
AI0101,VTANA,BOM,DEL,D,5027.0,0.0
AI0101,VTANC,BOM,DEL,D,651.0,0.0
AI0101,VTAND,BOM,DEL,D,0.0,0.0
AI0101,VTANE,BOM,DEL,D,3136.0,0.0
AI0101,VTANG,BOM,DEL,D,1190.0,0.0
AI0101,VTANN,BOM,DEL,D,0.0,0.0
AI0101,VTANS,BOM,DEL,D,1749.0,0.0
AI0101,VTANU,BOM,DEL,D,1491.0,0.0
AI0101,VTANX,BOM,DEL,D,1449.0,566.0
AI0101,VTCID,BOM,DEL,D,105.0,0.0
AI0101,VTCIN,BOM,DEL,D,104.0,503.0
AI0101,VTEDD,BOM,DEL,D,0.0,0.0
AI0101,VTEXQ,BOM,DEL,D,0.0,0.0
AI0101,VTEXU,BOM,DEL,D,290.0,0.0
AI0101,VTEXV,BOM,DEL,D,0.0,0.0
AI0101,VTNAA,BOM,DEL,D,2954.0,0.0
AI0102,VTALJ,JFK,DEL,I,182.0,0.0
AI0102,VTALK,JFK,DEL,I,6618.0,1.0
AI0102,VTALL,JFK,DEL,I,11785.0,0.0
AI0102,VTALM,DEL,BOM,D,16830.0,0.0
AI0102,VTALM,JFK,DEL,I,7336.0,5.0
AI0102,VTALN,JFK,DEL,I,11135.0,0.0
AI0102,VTALP,JFK,DEL,I,1126.0,0.0
AI0102,VTALQ,JFK,DEL,I,3174.0,0.0
AI0102,VTALR,JFK,DEL,I,6900.0,2.0
AI0102,VTALS,DEL,BOM,D,13229.0,0.0
AI0102,VTALS,JFK,DEL,I,7016.0,0.0
AI0102,VTALT,JFK,DEL,I,3228.0,0.0
AI0102,VTALU,JFK,DEL,I,3458.0,0.0
AI0102,VTALX,JFK,DEL,I,9551.0,0.0
AI0102,VTANU,DEL,BOM,D,11731.0,0.0
AI0102,VTCIN,DEL,BOM,D,372.0,0.0
AI0102,VTEXF,DEL,BOM,D,0.0,0.0
AI0103,VTALL,DEL,IAD,D,4816.0,0.0
AI0103,VTALM,DEL,IAD,D,4012.0,0.0
AI0103,VTALN,DEL,IAD,D,15387.0,0.0
AI0103,VTALT,BOM,IAD,D,7906.0,0.0
AI0103,VTALT,DEL,BOM,D,7828.0,0.0
AI0103,VTALT,DEL,IAD,D,6565.0,0.0
AI0103,VTALX,DEL,IAD,D,16612.0,0.0
AI0104,VTALL,IAD,DEL,I,78.0,0.0
AI0104,VTALM,IAD,DEL,I,3381.0,4.0
AI0104,VTALN,IAD,DEL,I,1704.0,0.0
AI0104,VTALT,IAD,DEL,I,7958.0,0.0
AI0104,VTALX,IAD,DEL,I,2331.0,0.0
AI0111,VTANB,DEL,LHR,D,18320.0,711.0
AI0111,VTAND,DEL,LHR,D,6372.0,673.0
AI0111,VTANL,DEL,LHR,D,16615.0,1749.0
AI0111,VTANN,DEL,LHR,D,40462.0,1237.0
AI0111,VTANP,DEL,LHR,D,15002.0,994.0
AI0111,VTANQ,DEL,LHR,D,16971.0,1772.0
AI0111,VTANR,DEL,LHR,D,8473.0,2056.0
AI0111,VTANT,DEL,LHR,D,3589.0,36.0
AI0111,VTANU,DEL,LHR,D,39471.0,2727.0
AI0111,VTANV,DEL,LHR,D,30673.0,816.0
AI0111,VTANZ,DEL,LHR,D,16618.0,1600.0
AI0111,VTNAC,DEL,LHR,D,8321.0,671.0
AI0112,VTANB,LHR,DEL,I,21710.0,1454.0
AI0112,VTAND,LHR,DEL,I,4928.0,526.0
AI0112,VTANL,LHR,DEL,I,6554.0,733.0
AI0112,VTANN,LHR,DEL,I,33616.0,2090.0
AI0112,VTANP,LHR,DEL,I,12325.0,431.0
AI0112,VTANQ,LHR,DEL,I,13550.0,1257.0
AI0112,VTANR,LHR,DEL,I,10060.0,391.0
AI0112,VTANT,LHR,DEL,I,1186.0,0.0
AI0112,VTANU,LHR,DEL,I,36065.0,2038.0
AI0112,VTANV,LHR,DEL,I,12691.0,730.0
AI0112,VTANZ,LHR,DEL,I,15029.0,381.0
AI0112,VTNAC,LHR,DEL,I,7518.0,247.0
AI0113,VTANA,ATQ,DEL,D,0.0,0.0
AI0113,VTANA,DEL,BHX,D,9301.0,0.0
AI0113,VTANB,ATQ,DEL,D,0.0,0.0
AI0113,VTANB,DEL,BHX,D,6026.0,0.0
AI0113,VTANC,ATQ,DEL,D,1.0,0.0
AI0113,VTANC,DEL,BHX,D,5103.0,0.0
AI0113,VTANG,ATQ,DEL,D,0.0,0.0
AI0113,VTANG,DEL,BHX,D,17084.0,0.0
AI0113,VTANI,ATQ,DEL,D,0.0,0.0
AI0113,VTANI,DEL,BHX,D,7455.0,0.0
AI0113,VTANN,ATQ,DEL,D,0.0,0.0
AI0113,VTANN,DEL,BHX,D,16447.0,0.0
AI0113,VTANR,DEL,BHX,D,6582.0,0.0
AI0113,VTANU,ATQ,DEL,D,0.0,0.0
AI0113,VTANU,DEL,BHX,D,2442.0,0.0
AI0113,VTANV,DEL,BHX,D,7958.0,0.0
AI0113,VTANX,ATQ,DEL,D,0.0,0.0
AI0113,VTANX,DEL,BHX,D,4565.0,0.0
AI0113,VTANZ,ATQ,DEL,D,0.0,0.0
AI0113,VTNAA,ATQ,DEL,D,0.0,0.0
AI0113,VTNAC,ATQ,DEL,D,0.0,0.0
AI0114,VTALK,DEL,ATQ,D,722.0,0.0
AI0114,VTANA,BHX,DEL,I,1402.0,0.0
AI0114,VTANA,DEL,ATQ,D,106.0,0.0
AI0114,VTANB,BHX,DEL,I,3614.0,0.0
AI0114,VTANB,DEL,ATQ,D,3184.0,0.0
AI0114,VTANC,BHX,DEL,I,2934.0,0.0
AI0114,VTANG,BHX,DEL,I,2004.0,0.0
AI0114,VTANG,DEL,ATQ,D,810.0,0.0
AI0114,VTANI,BHX,DEL,I,1200.0,0.0
AI0114,VTANI,DEL,ATQ,D,1993.0,0.0
AI0114,VTANN,BHX,DEL,I,500.0,0.0
AI0114,VTANN,DEL,ATQ,D,468.0,0.0
AI0114,VTANR,BHX,DEL,I,1010.0,0.0
AI0114,VTANR,DEL,ATQ,D,1532.0,0.0
AI0114,VTANU,BHX,DEL,I,78.0,0.0
AI0114,VTANU,DEL,ATQ,D,0.0,0.0
AI0114,VTANV,BHX,DEL,I,1094.0,0.0
AI0114,VTANX,BHX,DEL,I,6300.0,0.0
AI0114,VTANX,DEL,ATQ,D,3807.0,0.0
AI0115,VTALK,ATQ,DEL,D,0.0,0.0
AI0115,VTEDF,ATQ,DEL,D,0.0,0.0
AI0115,VTEXD,ATQ,DEL,D,0.0,0.0
AI0115,VTEXH,ATQ,DEL,D,0.0,0.0
AI0115,VTPPB,ATQ,DEL,D,0.0,0.0
AI0115,VTPPD,ATQ,DEL,D,0.0,0.0
AI0115,VTPPE,ATQ,DEL,D,352.0,0.0
AI0115,VTPPF,ATQ,DEL,D,0.0,0.0
AI0115,VTPPG,ATQ,DEL,D,0.0,0.0
AI0115,VTPPH,ATQ,DEL,D,0.0,0.0
AI0115,VTPPI,ATQ,DEL,D,517.0,0.0
AI0115,VTPPK,ATQ,DEL,D,0.0,0.0
AI0115,VTPPM,ATQ,DEL,D,0.0,0.0
AI0115,VTPPO,ATQ,DEL,D,0.0,0.0
AI0115,VTPPQ,ATQ,DEL,D,100.0,0.0
AI0115,VTPPV,ATQ,DEL,D,0.0,0.0
AI0120,VTANB,FRA,DEL,I,14186.0,88.0
AI0120,VTANC,FRA,DEL,I,20943.0,37.0
AI0120,VTANE,FRA,DEL,I,8091.0,35.0
AI0120,VTANG,FRA,DEL,I,8891.0,91.0
AI0120,VTANH,FRA,DEL,I,7368.0,0.0
AI0120,VTANK,FRA,DEL,I,7935.0,20.0
AI0120,VTANN,FRA,DEL,I,7598.0,0.0
AI0120,VTANP,FRA,DEL,I,7336.0,18.0
AI0120,VTANQ,FRA,DEL,I,8300.0,49.0
AI0120,VTANR,FRA,DEL,I,10620.0,0.0
AI0120,VTANS,FRA,DEL,I,21645.0,80.0
AI0120,VTANT,FRA,DEL,I,4622.0,0.0
AI0120,VTANX,FRA,DEL,I,2821.0,0.0
AI0120,VTNAA,FRA,DEL,I,7262.0,0.0
AI0121,VTANB,DEL,FRA,D,25035.0,1021.0
AI0121,VTANC,DEL,FRA,D,29469.0,6489.0
AI0121,VTANE,DEL,FRA,D,6467.0,452.0
AI0121,VTANG,DEL,FRA,D,8021.0,419.0
AI0121,VTANH,DEL,FRA,D,7935.0,31.0
AI0121,VTANK,DEL,FRA,D,16423.0,3389.0
AI0121,VTANN,DEL,FRA,D,6913.0,3.0
AI0121,VTANP,DEL,FRA,D,12493.0,1657.0
AI0121,VTANQ,DEL,FRA,D,8340.0,1008.0
AI0121,VTANR,DEL,FRA,D,22363.0,630.0
AI0121,VTANS,DEL,FRA,D,18406.0,3887.0
AI0121,VTANT,DEL,FRA,D,9587.0,25.0
AI0121,VTANX,DEL,FRA,D,15975.0,1025.0
AI0121,VTNAA,DEL,FRA,D,7790.0,1848.0
AI0122,VTANC,FCO,DEL,I,13028.0,0.0
AI0122,VTAND,FCO,DEL,I,10583.0,0.0
AI0122,VTANG,FCO,DEL,I,8591.0,0.0
AI0122,VTANN,FCO,DEL,I,11708.0,0.0
AI0122,VTANS,FCO,DEL,I,8153.0,0.0
AI0122,VTANT,FCO,DEL,I,12763.0,0.0
AI0122,VTANU,FCO,DEL,I,13110.0,0.0
AI0122,VTANV,FCO,DEL,I,0.0,0.0
AI0122,VTANX,FCO,DEL,I,8064.0,0.0
AI0122,VTANY,FCO,DEL,I,32289.0,0.0
AI0123,VTANC,DEL,FCO,D,1298.0,0.0
AI0123,VTAND,DEL,FCO,D,8678.0,0.0
AI0123,VTANG,DEL,FCO,D,2962.0,0.0
AI0123,VTANN,DEL,FCO,D,5833.0,0.0
AI0123,VTANS,DEL,FCO,D,1644.0,0.0
AI0123,VTANT,DEL,FCO,D,11053.0,0.0
AI0123,VTANU,DEL,FCO,D,5098.0,0.0
AI0123,VTANV,DEL,FCO,D,0.0,0.0
AI0123,VTANX,DEL,FCO,D,9716.0,0.0
AI0123,VTANY,DEL,FCO,D,12752.0,0.0
AI0124,VTANB,FRA,BOM,I,2353.0,912.0
AI0124,VTAND,FRA,BOM,I,0.0,0.0
AI0124,VTANE,FRA,BOM,I,5832.0,804.0
AI0124,VTANG,FRA,BOM,I,2988.0,385.0
AI0124,VTANH,FRA,BOM,I,3860.0,1155.0
AI0124,VTANI,FRA,BOM,I,6844.0,1783.0
AI0124,VTANK,FRA,BOM,I,8715.0,0.0
AI0124,VTANP,FRA,BOM,I,2018.0,811.0
AI0124,VTANT,FRA,BOM,I,1893.0,910.0
AI0124,VTANU,FRA,BOM,I,10225.0,547.0
AI0124,VTANV,FRA,BOM,I,9259.0,0.0
AI0124,VTANX,FRA,BOM,I,12566.0,662.0
AI0125,VTANB,BOM,FRA,D,4779.0,0.0
AI0125,VTAND,BOM,FRA,D,0.0,0.0
AI0125,VTANE,BOM,FRA,D,6936.0,0.0
AI0125,VTANG,BOM,FRA,D,11844.0,0.0
AI0125,VTANH,BOM,FRA,D,11097.0,0.0
AI0125,VTANI,BOM,FRA,D,15273.0,0.0
AI0125,VTANK,BOM,FRA,D,3518.0,0.0
AI0125,VTANP,BOM,FRA,D,14128.0,0.0
AI0125,VTANT,BOM,FRA,D,1843.0,0.0
AI0125,VTANU,BOM,FRA,D,13705.0,0.0
AI0125,VTANV,BOM,FRA,D,8366.0,0.0
AI0125,VTANX,BOM,FRA,D,13381.0,0.0
AI0126,VTALF,DEL,HYD,D,3113.0,0.0
AI0126,VTALG,DEL,HYD,D,10805.0,0.0
AI0126,VTALH,DEL,HYD,D,0.0,0.0
AI0126,VTALJ,DEL,HYD,D,6696.0,0.0
AI0126,VTALJ,ORD,DEL,I,805.0,0.0
AI0126,VTALK,DEL,HYD,D,1052.0,0.0
AI0126,VTALK,ORD,DEL,I,8789.0,0.0
AI0126,VTALL,ORD,DEL,I,1581.0,0.0
AI0126,VTALM,DEL,HYD,D,5287.0,0.0
AI0126,VTALM,ORD,DEL,I,5277.0,0.0
AI0126,VTALN,DEL,HYD,D,2356.0,0.0
AI0126,VTALN,ORD,DEL,I,5934.0,0.0
AI0126,VTALP,DEL,HYD,D,13252.0,0.0
AI0126,VTALP,ORD,DEL,I,443.0,0.0
AI0126,VTALQ,DEL,HYD,D,3746.0,0.0
AI0126,VTALQ,ORD,DEL,I,7274.0,0.0
AI0126,VTALR,ORD,DEL,I,6385.0,0.0
AI0126,VTALS,ORD,DEL,I,1257.0,0.0
AI0126,VTALX,ORD,DEL,I,6339.0,0.0
AI0126,VTANA,DEL,HYD,D,5280.0,0.0
AI0126,VTANB,DEL,HYD,D,355.0,0.0
AI0126,VTANE,DEL,HYD,D,8784.0,0.0
AI0126,VTANI,DEL,HYD,D,4390.0,0.0
AI0126,VTANL,DEL,HYD,D,13778.0,0.0
AI0126,VTANN,DEL,HYD,D,2082.0,0.0
AI0126,VTANR,DEL,HYD,D,7197.0,0.0
AI0126,VTANU,DEL,HYD,D,4451.0,0.0
AI0126,VTANY,DEL,HYD,D,7583.0,0.0
AI0126,VTANZ,DEL,HYD,D,4083.0,0.0
AI0126,VTNAA,DEL,HYD,D,2602.0,0.0
AI0127,VTALJ,DEL,ORD,D,5159.0,164.0
AI0127,VTALK,DEL,ORD,D,56995.0,1446.0
AI0127,VTALL,DEL,ORD,D,14046.0,594.0
AI0127,VTALM,DEL,ORD,D,14503.0,692.0
AI0127,VTALN,DEL,ORD,D,14074.0,838.0
AI0127,VTALP,DEL,ORD,D,9117.0,267.0
AI0127,VTALQ,DEL,ORD,D,25602.0,922.0
AI0127,VTALR,DEL,ORD,D,19682.0,709.0
AI0127,VTALS,DEL,ORD,D,11959.0,566.0
AI0127,VTALX,DEL,ORD,D,23232.0,1453.0
AI0130,VTALJ,LHR,BOM,I,39634.0,304.0
AI0130,VTALK,LHR,BOM,I,16802.0,308.0
AI0130,VTALP,LHR,BOM,I,54108.0,738.0
AI0130,VTALQ,LHR,BOM,I,91700.0,974.0
AI0130,VTALR,LHR,BOM,I,63925.0,849.0
AI0130,VTALS,LHR,BOM,I,29107.0,819.0
AI0130,VTALT,LHR,BOM,I,36328.0,357.0
AI0130,VTALU,LHR,BOM,I,74875.0,571.0
AI0131,VTALJ,BOM,LHR,D,60291.0,391.0
AI0131,VTALK,BOM,LHR,D,11490.0,302.0
AI0131,VTALP,BOM,LHR,D,51067.0,1458.0
AI0131,VTALQ,BOM,LHR,D,84120.0,1618.0
AI0131,VTALR,BOM,LHR,D,38350.0,1361.0
AI0131,VTALS,BOM,LHR,D,24402.0,822.0
AI0131,VTALT,BOM,LHR,D,27122.0,1007.0
AI0131,VTALU,BOM,LHR,D,62773.0,1120.0
AI0135,VTANB,DEL,MAD,D,11144.0,0.0
AI0135,VTANC,DEL,MAD,D,11187.0,0.0
AI0135,VTANG,DEL,MAD,D,10030.0,0.0
AI0135,VTANH,DEL,MAD,D,11296.0,0.0
AI0135,VTANL,DEL,MAD,D,6371.0,0.0
AI0135,VTANN,DEL,MAD,D,13632.0,0.0
AI0135,VTANS,DEL,MAD,D,32444.0,4.0
AI0135,VTANT,DEL,MAD,D,10638.0,0.0
AI0135,VTANV,DEL,MAD,D,8318.0,0.0
AI0135,VTANY,DEL,MAD,D,8332.0,0.0
AI0137,VTANA,DEL,MXP,D,5826.0,446.0
AI0137,VTANB,DEL,MXP,D,9150.0,262.0
AI0137,VTANG,DEL,MXP,D,13487.0,684.0
AI0137,VTANH,DEL,MXP,D,6249.0,157.0
AI0137,VTANL,DEL,MXP,D,17789.0,2882.0
AI0137,VTANP,DEL,MXP,D,6565.0,619.0
AI0137,VTANQ,DEL,MXP,D,11793.0,622.0
AI0137,VTANR,DEL,MXP,D,24856.0,206.0
AI0137,VTANS,DEL,MXP,D,3931.0,1334.0
AI0137,VTANT,DEL,MXP,D,7874.0,1994.0
AI0137,VTANX,DEL,MXP,D,8992.0,362.0
AI0137,VTNAC,DEL,MXP,D,18866.0,1217.0
AI0138,VTANA,MXP,DEL,I,10318.0,0.0
AI0138,VTANB,MXP,DEL,I,9593.0,0.0
AI0138,VTANG,MXP,DEL,I,19324.0,0.0
AI0138,VTANH,MXP,DEL,I,10591.0,0.0
AI0138,VTANL,MXP,DEL,I,15799.0,0.0
AI0138,VTANP,MXP,DEL,I,10882.0,0.0
AI0138,VTANQ,MXP,DEL,I,12362.0,0.0
AI0138,VTANR,MXP,DEL,I,21582.0,0.0
AI0138,VTANS,MXP,DEL,I,8542.0,0.0
AI0138,VTANT,MXP,DEL,I,11272.0,0.0
AI0138,VTANX,MXP,DEL,I,10775.0,0.0
AI0138,VTNAC,MXP,DEL,I,25145.0,0.0
AI0139,VTANA,DEL,TLV,D,1852.0,5466.0
AI0139,VTANB,DEL,TLV,D,5548.0,773.0
AI0139,VTANG,DEL,TLV,D,0.0,0.0
AI0139,VTANH,DEL,TLV,D,3249.0,4841.0
AI0139,VTANI,DEL,TLV,D,3004.0,4275.0
AI0139,VTANK,DEL,TLV,D,8317.0,6455.0
AI0139,VTANN,DEL,TLV,D,2723.0,7905.0
AI0139,VTANP,DEL,TLV,D,4185.0,4273.0
AI0139,VTANR,DEL,TLV,D,2233.0,1147.0
AI0139,VTANV,DEL,TLV,D,3841.0,2621.0
AI0139,VTANX,DEL,TLV,D,588.0,532.0
AI0139,VTANY,DEL,TLV,D,5574.0,13779.0
AI0139,VTANZ,DEL,TLV,D,5280.0,2051.0
AI0139,VTNAA,DEL,TLV,D,8297.0,11712.0
AI0139,VTNAC,DEL,TLV,D,7360.0,8776.0
AI0142,VTANB,CDG,DEL,I,2287.0,0.0
AI0142,VTANC,CDG,DEL,I,78.0,0.0
AI0142,VTAND,CDG,DEL,I,936.0,0.0
AI0142,VTANG,CDG,DEL,I,11056.0,0.0
AI0142,VTANH,CDG,DEL,I,12324.0,0.0
AI0142,VTANK,CDG,DEL,I,10176.0,0.0
AI0142,VTANL,CDG,DEL,I,15656.0,0.0
AI0142,VTANN,CDG,DEL,I,5406.0,0.0
AI0142,VTANP,CDG,DEL,I,5568.0,0.0
AI0142,VTANQ,CDG,DEL,I,7398.0,0.0
AI0142,VTANR,CDG,DEL,I,1660.0,0.0
AI0142,VTANT,CDG,DEL,I,35834.0,0.0
AI0142,VTANU,CDG,DEL,I,16252.0,0.0
AI0142,VTEXA,DEL,MAA,D,8649.0,929.0
AI0142,VTEXB,DEL,MAA,D,8809.0,715.0
AI0142,VTEXC,DEL,MAA,D,5120.0,306.0
AI0142,VTEXE,DEL,MAA,D,4000.0,837.0
AI0142,VTNAA,CDG,DEL,I,7298.0,0.0
AI0142,VTPPJ,DEL,MAA,D,2161.0,314.0
AI0143,VTANB,DEL,CDG,D,4974.0,3347.0
AI0143,VTANC,DEL,CDG,D,4470.0,1952.0
AI0143,VTAND,DEL,CDG,D,9228.0,1552.0
AI0143,VTANG,DEL,CDG,D,21581.0,5462.0
AI0143,VTANH,DEL,CDG,D,36639.0,5123.0
AI0143,VTANK,DEL,CDG,D,20677.0,1320.0
AI0143,VTANL,DEL,CDG,D,14069.0,5984.0
AI0143,VTANN,DEL,CDG,D,5143.0,3679.0
AI0143,VTANP,DEL,CDG,D,19886.0,4228.0
AI0143,VTANQ,DEL,CDG,D,10990.0,603.0
AI0143,VTANR,DEL,CDG,D,0.0,0.0
AI0143,VTANT,DEL,CDG,D,38454.0,16884.0
AI0143,VTANU,DEL,CDG,D,15034.0,2377.0
AI0143,VTANX,DEL,CDG,D,19999.0,737.0
AI0143,VTEXA,MAA,DEL,D,5438.0,32.0
AI0143,VTEXB,MAA,DEL,D,15281.0,263.0
AI0143,VTEXC,MAA,DEL,D,7013.0,97.0
AI0143,VTEXE,MAA,DEL,D,8336.0,133.0
AI0143,VTNAA,DEL,CDG,D,6756.0,2529.0
AI0143,VTPPJ,MAA,DEL,D,0.0,7.0
AI0144,VTALJ,BOM,DEL,D,14478.0,332.0
AI0144,VTALJ,EWR,BOM,I,5362.0,0.0
AI0144,VTALK,BOM,DEL,D,7087.0,0.0
AI0144,VTALK,EWR,BOM,I,677.0,0.0
AI0144,VTALL,BOM,DEL,D,25971.0,1684.0
AI0144,VTALL,EWR,BOM,I,1098.0,0.0
AI0144,VTALN,BOM,DEL,D,27753.0,1686.0
AI0144,VTALN,EWR,BOM,I,9065.0,0.0
AI0144,VTALP,BOM,DEL,D,25828.0,1065.0
AI0144,VTALQ,EWR,BOM,I,5194.0,0.0
AI0144,VTALR,BOM,DEL,D,25682.0,644.0
AI0144,VTALR,EWR,BOM,I,15141.0,0.0
AI0144,VTALS,BOM,DEL,D,67733.0,3141.0
AI0144,VTALS,EWR,BOM,I,24272.0,0.0
AI0144,VTALU,BOM,DEL,D,31859.0,1821.0
AI0144,VTALU,EWR,BOM,I,27376.0,0.0
AI0144,VTALX,BOM,DEL,D,37491.0,1027.0
AI0144,VTALX,EWR,BOM,I,25597.0,0.0
AI0144,VTANP,BOM,DEL,D,9735.0,143.0
AI0144,VTESP,BOM,DEL,D,9390.0,170.0
AI0144,VTEVB,BOM,DEL,D,5474.0,371.0
AI0153,VTANA,DEL,VIE,D,6692.0,10.0
AI0153,VTANC,DEL,VIE,D,7322.0,0.0
AI0153,VTANG,DEL,VIE,D,2515.0,0.0
AI0153,VTANK,DEL,VIE,D,3983.0,4.0
AI0153,VTANN,DEL,VIE,D,2672.0,15.0
AI0153,VTANP,DEL,VIE,D,6567.0,15.0
AI0153,VTANQ,DEL,VIE,D,1154.0,4.0
AI0153,VTANR,DEL,VIE,D,2624.0,7.0
AI0153,VTANS,DEL,VIE,D,2714.0,1.0
AI0153,VTANX,DEL,VIE,D,633.0,0.0
AI0153,VTNAA,DEL,VIE,D,78.0,0.0
AI0154,VTANA,VIE,DEL,I,6685.0,0.0
AI0154,VTANC,VIE,DEL,I,3090.0,0.0
AI0154,VTANG,VIE,DEL,I,2470.0,0.0
AI0154,VTANK,VIE,DEL,I,1712.0,0.0
AI0154,VTANN,VIE,DEL,I,4790.0,0.0
AI0154,VTANP,VIE,DEL,I,3450.0,0.0
AI0154,VTANQ,VIE,DEL,I,156.0,0.0
AI0154,VTANR,VIE,DEL,I,4908.0,0.0
AI0154,VTANS,VIE,DEL,I,4093.0,0.0
AI0154,VTANX,VIE,DEL,I,5955.0,0.0
AI0154,VTNAA,VIE,DEL,I,0.0,0.0
AI0156,VTEXB,DEL,GOI,D,163.0,160.0
AI0156,VTEXE,DEL,GOI,D,125.0,0.0
AI0156,VTPPB,DEL,GOI,D,48.0,103.0
AI0156,VTPPD,DEL,GOI,D,29.0,18.0
AI0156,VTPPE,DEL,GOI,D,0.0,178.0
AI0156,VTPPG,DEL,GOI,D,450.0,106.0
AI0156,VTPPH,DEL,GOI,D,103.0,14.0
AI0156,VTPPI,DEL,GOI,D,473.0,247.0
AI0156,VTPPJ,DEL,GOI,D,143.0,32.0
AI0156,VTPPK,DEL,GOI,D,414.0,131.0
AI0156,VTPPO,DEL,GOI,D,1314.0,255.0
AI0156,VTPPT,DEL,GOI,D,48.0,83.0
AI0156,VTPPV,DEL,GOI,D,184.0,120.0
AI0157,VTANA,DEL,CPH,D,12603.0,0.0
AI0157,VTANB,DEL,CPH,D,10478.0,11.0
AI0157,VTANC,DEL,CPH,D,11697.0,0.0
AI0157,VTANE,DEL,CPH,D,10089.0,8.0
AI0157,VTANH,DEL,CPH,D,0.0,0.0
AI0157,VTANL,DEL,CPH,D,9948.0,0.0
AI0157,VTANQ,DEL,CPH,D,25705.0,0.0
AI0157,VTANS,DEL,CPH,D,12238.0,0.0
AI0157,VTANT,DEL,CPH,D,9706.0,24.0
AI0157,VTANU,DEL,CPH,D,9873.0,0.0
AI0157,VTANV,DEL,CPH,D,12596.0,6.0
AI0157,VTANY,DEL,CPH,D,11411.0,4.0
AI0157,VTNAA,DEL,CPH,D,9966.0,0.0
AI0157,VTNAC,DEL,CPH,D,20879.0,0.0
AI0158,VTANA,CPH,DEL,I,9717.0,0.0
AI0158,VTANC,CPH,DEL,I,10473.0,0.0
AI0158,VTANE,CPH,DEL,I,4768.0,0.0
AI0158,VTANH,CPH,DEL,I,9028.0,0.0
AI0158,VTANL,CPH,DEL,I,2418.0,0.0
AI0158,VTANQ,CPH,DEL,I,2428.0,0.0
AI0158,VTANS,CPH,DEL,I,6463.0,0.0
AI0158,VTANT,CPH,DEL,I,4238.0,0.0
